"2009/05/24_00:00","freeserials.spb.ru/key/68703.htm","91.195.110.99","91-195-110-99.hmrtelecom.ru.","TDSS","-","43671","0","RU",
"2009/05/26_00:00","deletespyware-adware.com","174.120.200.218","da.c8.78ae.static.theplanet.com.","Fake Antivirus","-","21844","0","US",
"2009/05/26_00:00","orbowlada.strefa.pl/text396.htm","217.74.66.183","www.strefa.pl.","Directs to rogue","-","16138","0","PL",
"2009/05/28_00:00","ruiyangcn.com","61.139.126.15","-","directs to exploits","-","4134","0","CN",
"2009/05/28_00:00","zkic.com","174.37.172.162","www.se.parahost.com.","directs to exploits","-","36351","0","US",
"2009/05/31_00:00","adserving.favorit-network.com/eas?camp=19320;cre=mu&grpid=1738&tag_id=618&nums=FGApbjFAAA","91.209.163.184","vemw04.c76.fvtn.net.","-","-","48445","0","EU",
"2009/05/31_00:00","cracks.vg/d1.php","111.92.237.115","server111092237115.i-services.com.hk.","Directs to rogue","-","45816","0","HK",
"2009/06/03_00:00","-","63.227.18.137/id5.txt","mail.vail-valley.com","RFI","-","209","0","US",
"2009/06/03_00:00","juicypussyclips.com","74.81.93.72","ip72.envelopebizs.com.","Directs to sites with exploits","-","27413","0","US",
"2009/06/04_00:00","-","202.91.74.136/bjp3/id3.txt","-","RFI","-","9830","0","IN",
"2009/06/05_00:00","nuptialimages.com","64.6.241.22","s22.n241.n6.n64.static.myhostcenter.com.","directs to exploits","-","11343","0","US",
"2009/06/07_00:00","bezproudoff.cz","93.185.104.30","www20.pipni.cz.","directs to exploits","-","43541","0","CZ",
"2009/06/07_00:00","ceskarepublika.net","93.185.104.27","www17.pipni.cz.","directs to exploits","-","43541","0","CZ",
"2009/06/07_00:00","hotspot.cz","93.185.104.30","www20.pipni.cz.","directs to exploits","-","43541","0","CZ",
"2014/04/02_08:53","www.gmcjjh.org/DHL","198.252.70.200","stats.green.mysitehosted.com.","Document.zip Trojan.Kryptic","-","36351","0","US",
"2009/06/07_00:00","nerez-schodiste-zabradli.com","93.185.104.29","www19.pipni.cz.","directs to exploits","-","43541","0","CZ",
"2009/06/07_00:00","nordiccountry.cz","93.185.104.28","www18.pipni.cz.","directs to exploits","-","43541","0","CZ",
"2009/06/07_00:00","nowina.info","93.185.104.30","www20.pipni.cz.","directs to exploits","-","43541","0","CZ",
"2009/06/07_00:00","obada-konstruktiwa.org","81.2.194.138","c138un.forpsi.com.","directs to exploits","-","24806","0","CZ",
"2009/06/07_00:00","otylkaaotesanek.cz","81.2.195.176","d176ud.forpsi.com.","directs to exploits","-","24806","0","CZ",
"2009/06/07_00:00","pb-webdesign.net","93.185.104.29","www19.pipni.cz.","directs to exploits","-","43541","0","CZ",
"2009/06/07_00:00","pension-helene.cz","81.2.195.176","d176ud.forpsi.com.","directs to exploits","-","24806","0","CZ",
"2009/06/07_00:00","podzemi.myotis.info","93.185.104.29","www19.pipni.cz.","directs to exploits","-","43541","0","CZ",
"2009/06/07_00:00","smrcek.com","93.185.104.29","www19.pipni.cz.","directs to exploits","-","43541","0","CZ",
"2009/06/07_00:00","spekband.com","93.185.104.30","www20.pipni.cz.","directs to exploits","-","43541","0","CZ",
"2014/04/11_11:48","m2132.ehgaugysd.net/zyso.cgi?18","66.96.223.209","-","leads to exploit kit","-","21788","0","US",
"2009/06/07_00:00","webcom-software.ws/links/?153646e8b0a88","64.70.19.33","mailrelay.33.website.ws.","exploits","-","3561","0","US",
"2009/06/07_00:00","worldgymperu.com","74.54.143.242","impulse.websitewelcome.com.","directs to exploits","-","21844","0","US",
"2009/06/07_00:00","zgsysz.com","125.65.112.23","-","directs to exploits","-","4134","0","CN",
"2009/06/08_00:00","oknarai.ru","66.118.146.69","66-118-146-69.static.sagonet.net.","directs to exploits","-","21840","0","US",
"2009/06/10_00:00","www.realinnovation.com/css/menu.js","67.202.87.234","ip234.67-202-87.static.steadfast.net.","redirects to exploits","-","32748","0","US",
"2009/06/12_00:00","hardcorepornparty.com","88.214.193.196","-","directs to exploits","-","46636","0","GB",
"2009/06/12_00:00","zous.szm.sk","88.86.113.4","freehosting.szm.com.","directs to exploits","-","39392","0","CZ",
"2009/06/13_00:00","noveslovo.com","77.222.131.86","86.0-127.131.222.77.in-addr.arpa.","directs to exploits","-","21219","0","UA",
"2009/06/14_00:00","dimsnetwork.com","88.214.193.196","-","Directs to exploits","-","46636","0","GB",
"2009/06/14_00:00","luckyblank.info","89.185.228.15","ex14.exmasters.com.","directs to rogue","-","24971","0","CZ",
"2009/06/14_00:00","luckyclean.info","89.185.228.15","ex14.exmasters.com.","directs to rogue","-","24971","0","CZ",
"2009/06/14_00:00","luckyclear.info","89.185.228.15","ex14.exmasters.com.","directs to rogue","-","24971","0","CZ",
"2009/06/14_00:00","luckyeffect.info","89.185.228.15","ex14.exmasters.com.","directs to rogue","-","24971","0","CZ",
"2009/06/14_00:00","luckyhalo.info","89.185.228.15","ex14.exmasters.com.","directs to rogue","-","24971","0","CZ",
"2009/06/14_00:00","luckypure.info","89.185.228.15","ex14.exmasters.com.","directs to rogue","-","24971","0","CZ",
"2009/06/14_00:00","luckyshine.info","89.185.228.15","ex14.exmasters.com.","directs to rogue","-","24971","0","CZ",
"2009/06/14_00:00","luckysuccess.info","89.185.228.15","ex14.exmasters.com.","directs to rogue","-","24971","0","CZ",
"2009/06/14_00:00","luckysure.info","89.185.228.15","ex14.exmasters.com.","directs to rogue","-","24971","0","CZ",
"2009/06/14_00:00","luckytidy.info","89.185.228.15","ex14.exmasters.com.","directs to rogue","-","24971","0","CZ",
"2009/06/14_00:00","nudebeachgalleries.net","88.214.242.12","-","directs to exploits","-","46636","0","GB",
"2009/06/15_00:00","buffalogoesout.com","66.96.146.201","201.146.96.66.static.eigbox.net.","directs to exploits","-","29873","0","US",
"2009/06/16_00:00","-","213.174.143.196/v/g.php?d=79","-","directs to rogue","-","39572","0","UA",
"2009/06/16_00:00","achren.org","83.245.63.229","http.sodium.lon.periodicnetwork.com.","directs to exploits","-","33970","0","GB",
"2014/03/31_11:44","-","5.135.43.43/adm/documentos.zip","-","Trojan.Banker","-","16276","0","FR",
"2014/03/31_11:44","-","185.12.14.208/tmp/Boleto_Vencido.zip","-","Trojan.Banker","-","50673","0","NL",
"2009/06/16_00:00","associatesexports.com","209.25.133.107","altar14.supremepanel14.com.","directs to exploits","-","11388","0","US",
"2014/04/07_18:32","-","193.218.144.3/cp/login/","-","Gozi control panel","-","197252","0","UA",
"2009/06/18_00:00","-","69.3.109.79/1.html","h-69-3-109-79-static.nycmny83.covad.net","Exploits","-","18566","0","US",
"2009/06/18_00:00","antalya.ru/links/","89.111.176.89","fe31-1.hc.ru.","directs to exploits","-","41126","0","RU",
"2009/06/18_00:00","conds.ru","90.156.201.22","fe.shared.masterhost.ru.","directs to exploits","-","25532","0","RU",
"2014/04/06_04:49","img001.com/business/qiji.exe","36.250.3.247","-","Trojan.Spy","-","4837","0","CN",
"2009/06/20_00:00","unalbilgisayar.com","84.51.21.163","host-84-51-21-163.teletektelekom.com.","directs to exploits","-","34104","0","TR",
"2009/06/24_00:00","www.t-sb.net","72.232.219.152","152.219.232.72.static.reverse.ltdomains.com.","directs to exploits","-","22576","0","US",
"2009/06/25_00:00","hanulsms.com","124.217.216.40","-","directs to exploits","-","38661","0","KR",
"2009/06/25_00:00","semengineers.com","216.245.193.34","thor.corpservers.net.","directs to exploits","-","46475","0","US",
"2009/06/25_00:00","srslogisticts.com","64.191.16.37","reseller4.hostingmadeeasy.com.","directs to exploits","-","21788","0","US",
"2009/06/25_00:00","tendersource.com","75.125.56.218","218.56.125.75.in-addr.ev1.opticaljungle.com.","directs to exploits","-","21844","0","US",
"2009/06/25_00:00","traff1.com/in.cgi?5","66.232.116.49","-","directs to trojan","-","29802","0","US",
"2009/06/25_00:00","web-olymp.ru","81.176.232.104","server4.neoweb.ru.","directs to exploits","-","8342","0","RU",
"2014/04/06_04:49","oprahsearch.com/scripts/net19.exe","192.249.59.79","-","Trojan.Inject","-","3842","0","US",
"2014/04/06_04:49","oprahsearch.com/scripts/brez251.exe","192.249.59.79","-","-","-","3842","0","US",
"2014/04/02_17:58","rl8vd.kikul.com/ci7ka5t2ue","173.212.223.250","ooo.177ok.ru.","exploit kit","-","21788","0","US",
"2009/06/28_00:00","sbnc.hak.su/spread.txt","91.189.81.71","www2.wen.ru.","RFI","-","8342","0","RU",
"2009/06/28_00:00","somnoy.com","91.197.128.216","h6.data-xata.net.","directs to exploits","-","8870","0","UA",
"2014/04/02_08:53","incoctel.cl/8RHFBgK4.php?html=27","190.114.252.75","server0126-0711.dnsmisitio.net.","Drive-by","-","52368","0","CL",
"2014/04/02_08:53","incoctel.cl/8RHFBgK4.php?id=23694557","190.114.252.75","server0126-0711.dnsmisitio.net.","Drive-by","-","52368","0","CL",
"2009/06/29_00:00","nadegda-95.ru","87.242.126.153","ant6.fast.ru.","directs to exploits","-","25532","0","RU",
"2009/06/29_00:00","romsigmed.ro","86.35.15.214","www4.linux.romtelecom.net.","directs to exploits","-","9050","0","RO",
"2009/06/29_00:00","spatsz.com","67.210.126.110","orion.lunarpages.com.","directs to exploits","-","15244","0","US",
"2009/06/29_00:00","svetyivanrilski.com","212.36.9.1","ns5.tophostbg.net.","directs to exploits","-","39388","0","BG",
"2009/06/29_00:00","titon.info","212.36.9.10","ns1.tophostbg.net.","directs to exploits","-","39388","0","BG",
"2009/06/29_00:00","tophostbg.net","212.36.9.10","ns1.tophostbg.net.","directs to exploits","-","39388","0","BG",
"2009/06/29_00:00","vivaweb.org","212.36.9.1","ns5.tophostbg.net.","directs to exploits","-","39388","0","BG",
"2009/06/29_00:00","vocational-training.us","216.8.179.24","ptr-216-8-179-24.ptr.nextdimensioninc.com.","directs to exploits","-","13727","0","CA",
"2009/06/29_00:00","warco.pl","81.2.200.162","host-81-2-200-162.alpha.pl.","directs to exploits","-","24806","0","CZ",
"2009/06/30_00:00","bde.be","194.146.224.100","cluster.sivit.org.","directs to exploits","-","13193","0","FR",
"2009/06/30_00:00","pwvita.pl","77.55.70.169","acs169.rev.netart.pl.","directs to exploits","-","15967","0","PL",
"2009/06/30_00:00","roks.ua","80.91.176.135","uahost01.hc.ua.","directs to exploits","-","21219","0","UA",
"2009/06/30_00:00","skgroup.kiev.ua","80.91.176.135","uahost01.hc.ua.","directs to exploits","-","21219","0","UA",
"2009/06/30_00:00","tecnocuer.com","190.228.29.81","mx2981.godns.net.","directs to exploits","-","7303","0","AR",
"2009/06/30_00:00","tk-gregoric.si","91.185.202.90","mail.internetstoritve.com.","directs to exploits","-","41828","0","SI",
"2009/06/30_00:00","tomalinoalambres.com.ar","190.228.29.81","mx2981.godns.net.","directs to exploits","-","7303","0","AR",
"2009/06/30_00:00","vipdn123.blackapplehost.com","69.162.86.4","4-86-162-69.static.reverse.lstn.net.","vbscript downloader","-","46475","0","US",
"2009/06/30_00:00","womenslabour.org","83.142.47.61","www.linux.webserwer.pl.","directs to exploits","-","39168","0","PL",
"2009/06/30_00:00","wroclawski.com.pl","83.142.47.61","www.linux.webserwer.pl.","directs to exploits","-","39168","0","PL",
"2009/07/01_00:00","xoomer.alice.it/email02/bom.jpg","62.211.68.12","-","trojan","-","20580","0","IT",
"2009/07/11_00:00","www.propan.ru/forum/downloads.php","89.111.177.27","fe91-1.hc.ru.","RFI","-","41126","0","RU",
"2009/07/21_00:00","firehouse651.com/gallery/images/copyright.txt","64.40.123.35","mercury.van-dns.com.","RFI","-","14280","0","CA",
"2009/07/21_00:00","www.freewebtown.com/atakus/Nokia/BotNetNew.txt","208.75.230.43","www.freewebtown.com.","RFI","-","36820","0","US",
"2009/07/21_00:00","webcashmaker.com/v2/members/trade_traffic.php","74.206.224.180","-","RFI","-","27257","0","US",
"2009/07/21_00:00","sentrol.cl/components/kampret.jpg","74.200.91.144","unknown144.91.200.74.defenderhosting.com.","RFI","-","14383","0","US",
"2009/07/21_00:00","www.kjbbc.net/bbs/data/gallery/1207290228/inbox.txt","112.216.25.75","-","RFI","-","3786","0","KR",
"2009/07/21_00:00","www.torgi.kz/help/id2.txt","212.154.208.169","-","RFI","-","9198","0","KZ",
"2009/07/21_00:00","www.torgi.kz/help/idxx.txt","212.154.208.169","-","RFI","-","9198","0","KZ",
"2009/07/21_00:00","www.uriyuri.com/bbs/skin/zero_vote/1.txt","202.131.25.49","-","RFI","-","23576","0","KR",
"2009/07/21_00:00","www.usaenterprise.com/images/images.txt","212.70.224.183","virtweb-cms.nethouse.it.","RFI","-","16141","0","IT",
"2009/07/21_00:00","www.wigglewoo.com/portfolio/contests/contest-006.png","85.13.136.149","dd15308.kasserver.com.","RFI","-","34788","0","DE",
"2009/07/21_00:00","xorgwebs.webs.com/stx.1","216.52.115.50","membersite.webs.com.","RFI","-","10913","0","US",
"2009/07/21_00:00","plengeh.wen.ru/id.txt","91.189.80.71","www.wen.ru.","RFI","-","8342","0","RU",
"2009/07/21_00:00","wahyufian.zoomshare.com/files/bot.txt","64.94.37.195","frontend.zoomshare.com.","RFI","-","19024","0","US",
"2009/07/24_00:00","www.hospedar.xpg.com.br/nome.txt","200.149.77.224","-","RFI","-","7738","0","BR",
"2009/08/03_00:00","dl.heima8.com/pv/dl.htm?adid=20132&sid=0211","58.215.240.96","-","-","-","4134","0","CN",
"2009/08/05_00:00","update.51edm.net/20090728/01.dll","222.222.204.68","-","trojan","-","4134","0","CN",
"2009/08/05_00:00","update.51edm.net/20090728/01.kdg","222.222.204.67","-","trojan","-","4134","0","CN",
"2009/08/05_00:00","www.xiruz.kit.net/mola.jpg","201.7.184.2","-","trojan","-","28604","0","BR",
"2009/08/12_00:00","wfoto.front.ru/fotos.com","194.186.88.45","ftp.front.ru.","trojan Banload","-","3216","0","RU",
"2009/08/12_00:00","ska.energia.cz/download/imer.up","217.31.49.10","kojak.core.ignum.cz.","trojan Bancos","-","29134","0","CZ",
"2009/08/15_00:00","www.obyz.de/webproxytest.txt","85.13.138.226","dd18438.kasserver.com.","RFI","-","34788","0","DE",
"2009/08/17_00:00","callingcardsinstantly.com/webalizer/050709wareza/crack=17=keygen=serial.html","216.157.140.193","hsphere.cc.","directs to exploits","-","16557","0","US",
"2009/08/17_00:00","dawnframing.com/webalizer/050709wareza/crack=17=keygen=serial.html","216.81.64.192","rapidcolo.com.","directs to exploits","-","16557","0","US",
"2009/08/17_00:00","free-crochet-pattern.com/webalizer/050709wareza/crack=17=keygen=serial.html","216.157.140.192","hsphere.cc.","directs to exploits","-","16557","0","US",
"2009/08/17_00:00","-","199.238.181.161/setup.exe","-","Rogue","-","2914","0","US",
"2009/08/25_00:00","js.tongji.linezing.com/1189582/tongji.js","119.42.225.167","lvs1.bmvip.cnz.alimama.com.","directs to exploits","-","37963","0","CN",
"2009/08/30_00:00","www.oiluk.net/cache/cache_94afbfb2f291e0bf253fcf222e9d238e_180836f9b956ab9d91a50f9add968699","188.64.184.32","bluechip3.ukhost4u.com.","-","-","47625","0","GB",
"2009/09/05_00:00","adgallery.whitehousedrugpolicy.gov/members/Miley-Cyrus-Nude/default.aspx","198.77.71.192","adgallery.whitehousedrugpolicy.gov.","directs to trojan","-","3356","0","US",
"2009/09/11_00:00","-","213.163.89.54/lib/index.php?t=2","-","redirects to exploit kit","-","20495","0","NL",
"2009/09/11_00:00","www.vvvic.com","118.220.175.24","-","obfuscated iframe directs to exploits","-","9318","0","KR",
"2009/09/12_00:00","sportsulsan.co.kr/poll/aipi/id.txt","211.171.231.215","sportsulsan.co.kr.","RFI","-","3786","0","KR",
"2009/09/13_00:00","-","66.96.214.117:8080","6696214117.hostnoc.net","compromised server with nginx at port 8080","-","21788","0","US",
"2009/09/13_00:00","-","84.242.167.49:8080","www.sopharma.bg","compromised server with nginx at port 8080","-","8672","0","BG",
"2009/09/13_00:00","hst-19-33.splius.lt:8080","77.79.19.33","hst-19-33.splius.lt.","compromised server with nginx at port 8080","-","25406","0","LT",
"2009/09/13_00:00","tabex.sopharma.bg:8080","84.242.167.49","www.sopharma.bg.","compromised server with nginx at port 8080","-","8672","0","BG",
"2009/09/13_00:00","-","209.9.188.130/t.txt","-","RFI","-","3491","0","US",
"2009/09/16_00:00","www.professionalblackbook.com/","96.30.28.181","host.disantolaw.com.","obfuscated iframe directs to exploits","-","19066","0","US",
"2009/09/18_00:00","0koryu0.easter.ne.jp","208.71.106.216","super-html-7.fc2.com.","obfuscated iframe directs to LuckySploit","-","40263","0","US",
"2009/09/19_00:00","www.whitesports.co.kr","211.202.2.17","web-7.blueweb.co.kr.","iframe directs to LuckySploit","-","9318","0","KR",
"2009/09/23_00:00","-","213.163.89.54/mito/","-","redirects to exploit kit","-","20495","0","NL",
"2009/09/24_00:00","typeofmarijuana.com/","204.93.171.26","web01.snaago.com.","obfuscated script directs to exploits","-","23352","0","US",
"2009/09/24_00:00","trafficgrowth.com/","204.93.171.26","web01.snaago.com.","obfuscated script directs to exploits","-","23352","0","US",
"2009/09/24_00:00","thcvaporizer.com/","204.93.171.26","web01.snaago.com.","obfuscated script directs to exploits","-","23352","0","US",
"2009/09/24_00:00","roorbong.com/","204.93.171.26","web01.snaago.com.","obfuscated script directs to exploits","-","23352","0","US",
"2009/09/24_00:00","thcextractor.com/","204.93.171.26","web01.snaago.com.","obfuscated script directs to exploits","-","23352","0","US",
"2009/09/24_00:00","purethc.com/","204.93.171.26","web01.snaago.com.","obfuscated script directs to exploits","-","23352","0","US",
"2009/09/24_00:00","potvaporizer.com/","204.93.171.26","web01.snaago.com.","obfuscated script directs to exploits","-","23352","0","US",
"2009/09/24_00:00","portablevaporizer.com/","204.93.171.26","web01.snaago.com.","obfuscated script directs to exploits","-","23352","0","US",
"2009/09/24_00:00","cannabispicture.com/","204.93.171.26","web01.snaago.com.","obfuscated script directs to exploits","-","23352","0","US",
"2009/09/24_00:00","cannabislyric.com/","204.93.171.26","web01.snaago.com.","obfuscated script directs to exploits","-","23352","0","US",
"2009/09/26_00:00","dp-medien.eu","81.169.145.69","w05.rzone.de.","compromised site directs to exploits","-","6724","0","DE",
"2009/09/26_00:00","juedische-kammerphilharmonie.de","85.13.135.179","dd14202.kasserver.com.","compromised site directs to exploits","-","34788","0","DE",
"2009/09/26_00:00","vernoblisk.com","67.228.85.201","hostica.com.","compromised site directs to exploits","-","36351","0","US",
"2009/09/26_00:00","vural-electronic.com","81.169.145.82","w82.rzone.de.","compromised site directs to exploits","-","6724","0","DE",
"2009/11/01_18:49","-","217.23.6.17:10283/d3n2829231.dat","-","malware calls home","-","15435","0","NL",
"2009/11/13_20:52","-","200.80.97.174/maravilha.txt","multilink-97-174.ipAddr.multilink-ht.net.","RFI","-","27767","0","HT",
"2009/11/15_16:09","www.purplehorses.net/?page=bleach-244-online","69.89.19.200","19-200.bluehost.com.","redirects to Rogue if referer is a search engine","-","11798","0","US",
"2009/11/15_16:09","www.wildsap.com/?kkk=bleach-episodes-244","69.89.31.59","box259.bluehost.com.","redirects to Rogue if referer is a search engine","-","11798","0","US",
"2009/11/15_16:09","www.ohiomm.com/?page=bleach-244-vosta","74.220.219.67","box467.bluehost.com.","redirects to Rogue if referer is a search engine","-","11798","0","US",
"2009/11/15_16:09","be-funk.com/?kkk=bleach-244-english-sub","69.89.18.20","box20.bluehost.com.","redirects to Rogue if referer is a search engine","-","11798","0","US",
"2009/11/15_16:09","revistaelite.com/?topic=bleach-244-english-sub","69.89.22.116","box116.bluehost.com.","redirects to Rogue if referer is a search engine","-","11798","0","US",
"2009/11/15_16:09","www.wrestlingexposed.com/faq.php?t=bleach-244-english-sub","67.20.108.63","67-20-108-63.bluehost.com.","redirects to Rogue if referer is a search engine","-","11798","0","US",
"2009/11/15_16:09","revistaelite.com/?topic=bleach-244-raw","69.89.22.116","box116.bluehost.com.","redirects to Rogue if referer is a search engine","-","11798","0","US",
"2009/11/16_21:00","santacruzsuspension.com/?j=bleach-episode-245","66.96.130.21","21.130.96.66.static.eigbox.net.","redirects to Rogue if referer is a search engine","-","29873","0","US",
"2009/11/24_19:27","-","88.80.10.1/pp/anp.php","-","RFI","-","33837","0","SE",
"2009/12/02_20:32","www.sitepalace.com/w0rmreaper/NoVaC.jpeg","216.45.58.150","-","trojan","-","29761","0","US",
"2009/12/04_19:56","www.doctor-alex.com/files/SetupDrAlex.exe","69.89.20.48","box48.bluehost.com.","Rogue","-","11798","0","US",
"2009/12/10_15:48","cznshuya.ivnet.ru/","81.20.97.13","hosting.ivnet.ru.","compromized site loads external script with exploits","-","24699","0","RU",
"2009/12/10_15:48","www.tpt.edu.in/","76.163.253.1","-","compromized site loads external script with exploits","-","32392","0","US",
"2009/12/12_10:56","-","218.25.203.5/images/images/js.gif","-","trojan","-","4837","0","CN",
"2009/12/23_02:35","inlinea.co.uk","213.230.203.86","86.0/24.203.230.213.in-addr.arpa.","exploit","-","33970","0","GB",
"2009/12/23_02:35","inlinea.co.uk/suspended.page/","213.230.203.86","86.0/24.203.230.213.in-addr.arpa.","exploit","-","33970","0","GB",
"2009/12/23_02:35","inlinea.co.uk/adnep/simple.php","213.230.203.86","86.0/24.203.230.213.in-addr.arpa.","fake av","-","33970","0","GB",
"2009/12/23_02:35","inlinea.co.uk/adnep/tahitian.php","213.230.203.86","86.0/24.203.230.213.in-addr.arpa.","fake av","-","33970","0","GB",
"2014/01/22_22:22","downloads-whatsapp.com/whatsapp-for-samsung.php","91.218.229.16","h7.ihc.ru.","Android/Trojan.SMS.FakeInst","-","48172","0","RU",
"2010/02/01_11:14","websalesusa.com/ken","208.112.22.66","-","RFI","-","20021","0","US",
"2010/02/02_08:40","www.rempko.sk/kontakt.htm","213.81.152.60","wep.t-com.sk.","compromised site directs to exploits","-","6855","0","SK",
"2010/02/10_11:39","www.secondome.com/sora-margherita/","69.163.145.107","apache2-moon.suns.dreamhost.com.","obfuscated iframe directs to exploit kit","-","26347","0","US",
"2010/02/13_09:21","reishus.de/.sys/?action=fbgen&mode=s&age=193&a=-186345958&v=82&crc=669&ie=6.0.2900.2180","212.12.112.25","web-ve-gamma.domainmedia.net.","Koobface","-","12595","0","DE",
"2010/02/13_09:21","sexzoznamka.eu/lightbox/js/r/files/tasks/AC","87.236.199.153","boom.barad.cz.","returns malware url base64 encoded","-","35592","0","CZ",
"2010/02/14_15:14","-","119.145.143.6/aspnet_client/system_web/update.exe","-","trojan Redosdru","-","4134","0","CN",
"2010/02/17_15:39","-","66.220.17.157/toolbar_uninstall.exe","157.17.220.66.in-addr.arpa","Trojan.Obfuscated.BX / Lop / Swizzor","-","6939","0","US",
"2010/02/17_15:39","-","89.28.13.212/in.php?s=89.28.13.214","89-28-13-212.starnet.md","redirects to fake av","-","31252","0","MD",
"2010/02/25_21:26","a.update.51edm.net/20100223/01.kdg?md5=ab2676ca2190bc21abcba6e5f5b3b2a7","222.222.204.68","-","trojan","-","4134","0","CN",
"2010/02/26_16:28","-","77.245.61.232/offersfortoday/get_file.php","afleet15.amsnl.webair.com.","redirects to trojan","-","36057","0","NL",
"2010/02/26_16:30","-","77.245.61.232/offersfortoday/multi/28.exe","afleet15.amsnl.webair.com.","trojan","-","36057","0","NL",
"2010/03/17_04:53","-","83.139.194.168/images/comprovanteEmail_Html.com","-","Trojan","-","33942","0","IT",
"2010/03/17_15:54","vette-porno.nl","213.132.197.60","webguru104.webguru.nl.","obfuscated iframe directs to exploit kit","-","24793","0","NL",
"2010/03/24_11:51","-","58.55.127.16:8080/files/image.jpg","-","Backdoor Koutodoor","-","4134","0","CN",
"2010/03/29_06:18","obkom.net.ua/bancodes/rotator.php?place=indexfoot","193.178.146.235","obkom.net.ua.","iframe directs to redirector/exploits","-","28907","0","UA",
"2010/04/01_16:14","wkmg.co.kr/bbs/lib/1.txt","218.38.243.71","-","RFI","-","17845","0","KR",
"2010/04/03_10:04","-","91.207.6.134/spm/page.php?id=1378328&tick=1378328&ver=100&smtp=ok&task=0","134.6.207.91.unknown.SteepHost.Net.","-","-","47142","0","CZ",
"2010/04/07_06:26","blacknite.eu/cracking/Pelite.EXE","89.234.64.135","web3.hosting.digiweb.ie.","trojan","-","31122","0","IE",
"2010/04/07_14:26","-","78.140.15.82/protod.exe","-","backdoor","-","31357","0","RU",
"2010/04/08_15:26","-","202.38.97.217/manual/readme.txt","-","trojan","-","4538","0","CN",
"2010/04/08_15:26","bargainracks.co.uk/img/common/1x2.gif","77.75.105.9","-","trojan","-","39326","0","GB",
"2010/04/10_09:07","-","62.75.152.79/MeinEigenerServer/index.php?p=Login","vs152079.vserver.de.","control panel of Warbot","-","8972","0","DE",
"2010/04/12_11:29","-","95.143.193.60/dir/gate.php?box=war&take=0&uid=pecwghrc","-","trojan Peerfit","-","49770","0","SE",
"2010/04/12_20:14","-","193.86.3.170/region/karneva2003-2/karneval2003-2.html","ns3.oku-zn.cz.","obfuscated iframe directs to exploit kit","-","2819","0","CZ",
"2010/04/14_05:32","-","78.140.15.82/bootstrap","-","Gootkit","-","31357","0","RU",
